' Make',' Model',Year,price ,' Engine Type',Fuel Economy,' Transmission',' Drivetrain',' Safety Ratings'
'Audi','XC90',2022,4552199,'Electric',34.8,'Automatic','AWD','5 stars'
'Mitsubishi','XC90',2018,5637983,'Hybrid',22.7,'CVT','FWD','4 stars'
'Hyundai','Golf',2018,4967564,'Hybrid',17.2,'CVT','RWD','5 stars'
'Toyota','911'',2023,5192174,'Electric',42.2,'Manual','FWD','4 stars'
'Renault','Clio',2021,621287,'Hybrid',28.2,'Manual','AWD','3 stars'
'Ford','Accord',2019,4270917,'Petrol',21.4,'CVT','AWD','3 stars'
'Porsche','Cherokee',2011,2380651,'Petrol',24.5,'Automatic','FWD','4 stars'
'Porsche','Cherokee',2016,7410625,'Petrol',28,'Automatic','RWD','3 stars'
'Mercedes-Benz','Mustang',2010,6269832,'Diesel',26.4,'Automatic','AWD','5 stars'
'Hyundai','Camry',2018,5850102,'Electric',37.6,'CVT','FWD','3 stars'
'Toyota','XF',2018,9728851,'Petrol',41.2,'Automatic','FWD','3 stars'
'Chevrolet','C-Class',2010,6372078,'Hybrid',48.8,'CVT','AWD','5 stars'
'Renault','C-Class',2014,1743812,'Petrol',24.1,'CVT','FWD','3 stars'
'Ford','XF',2012,2430799,'Diesel',15.7,'Automatic','RWD','5 stars'
'Volkswagen','Cherokee',2015,5398564,'Hybrid',26.1,'CVT','AWD','5 stars'
'Tesla','Camry',2020,5234105,'Electric',16.7,'Automatic','AWD','5 stars'
'Mitsubishi','Eclipse',2019,3268889,'Electric',26.2,'CVT','AWD','5 stars'
'Hyundai','911'',2017,8456488,'Hybrid',35.5,'Manual','RWD','5 stars'
'Kia','Clio',2011,3650532,'Diesel',23.6,'Automatic','FWD','5 stars'
'Mitsubishi','CX-5',2022,7620104,'Diesel',26.7,'Manual','AWD','5 stars'
'Jaguar','Eclipse',2018,1934'911','Hybrid',40.3,'Automatic','AWD','3 stars'
'Subaru','Cherokee',2017,9485924,'Petrol',27.9,'Automatic','AWD','5 stars'
'Renault','XF',2012,4936645,'Petrol',19.8,'Manual','FWD','3 stars'
'Tesla','Outback',2016,4955603,'Hybrid',24.5,'Automatic','AWD','3 stars'
'Toyota','Eclipse',2012,9602565,'Petrol',29.7,'Automatic','RWD','5 stars'
'Mazda','Camaro',2016,4536347,'Electric',15.4,'Manual','RWD','5 stars'
'Nissan','911'',2010,4976879,'Petrol',20.3,'CVT','RWD','5 stars'
'Porsche','Eclipse',2022,6187643,'Diesel',17,'CVT','AWD','5 stars'
'Porsche','Camry',2017,7010288,'Diesel',46,'CVT','AWD','4 stars'
'BMW','C-Class',2010,4071804,'Diesel',29.6,'Manual','FWD','4 stars'
'BMW','Camaro',2011,620816,'Hybrid',29.7,'Manual','AWD','3 stars'
'Renault','X5',2018,1534343,'Petrol',47.8,'CVT','FWD','3 stars'
'Volkswagen','Clio',2013,9663536,'Petrol',38.1,'Automatic','FWD','5 stars'
'Toyota','Accord',2013,7942753,'Diesel',32.6,'Manual','AWD','3 stars'
'Jaguar','XC90',2011,1701817,'Hybrid',35.9,'Manual','RWD','4 stars'
'Toyota','XC90',2022,7263705,'Hybrid',36.9,'CVT','FWD','5 stars'
'Volvo','Sportage',2013,3782562,'Electric',35.8,'CVT','FWD','3 stars'
'Ford','Mustang',2021,8633969,'Petrol',48.4,'CVT','FWD','5 stars'
'Kia','Camaro',2014,8239892,'Petrol',40.7,'Automatic','FWD','4 stars'
'Tesla','Cherokee',2019,8558124,'Petrol',23.8,'CVT','AWD','5 stars'
'Mitsubishi','Elantra',2019,2133706,'Hybrid',24.3,'Manual','AWD','3 stars'
'Jaguar','Eclipse',2017,4910141,'Hybrid',19.5,'Automatic','FWD','5 stars'
'Mitsubishi','Camry',2023,3758346,'Electric',33.1,'Automatic','AWD','5 stars'
'Mazda','Model 3',2020,9026265,'Diesel',36.1,'Automatic','FWD','3 stars'
'Porsche','XF',2016,9262359,'Petrol',44.5,'Automatic','FWD','5 stars'
'Jeep','C-Class',2016,1899143,'Electric',15.4,'Manual','AWD','3 stars'
'Jeep','Eclipse',2011,7296637,'Petrol',45.8,'Manual','FWD','5 stars'
'Subaru','Camry',2011,5741891,'Electric',47.2,'CVT','AWD','5 stars'
'Chevrolet','A4',2015,2000523,'Petrol',37.7,'Manual','FWD','3 stars'
'Mitsubishi','911'',2017,2210062,'Diesel',47.8,'Manual','AWD','4 stars'
'Porsche','Clio',2023,971929,'Petrol',43.6,'CVT','FWD','3 stars'
'Volvo','CX-5',2016,9041792,'Diesel',38.6,'Manual','RWD','4 stars'
'Tesla','Altima',2022,3301138,'Electric',15.5,'Manual','AWD','5 stars'
'Ford','Clio',2010,153146,'Hybrid',26.8,'Automatic','FWD','5 stars'
'Toyota','CX-5',2015,6859749,'Diesel',17.8,'Manual','RWD','5 stars'
'Subaru','Camaro',2023,2822161,'Diesel',49.6,'CVT','RWD','5 stars'
'Mitsubishi','XC90',2021,3501178,'Hybrid',48.9,'Manual','RWD','3 stars'
'Chevrolet','Clio',2015,5758223,'Electric',27.3,'Automatic','FWD','3 stars'
'Toyota','Camry',2016,5952932,'Electric',34.5,'CVT','FWD','3 stars'
'Volvo','Sportage',2016,1881043,'Hybrid',40,'CVT','RWD','4 stars'
'Honda','Accord',2023,7632429,'Petrol',46.4,'Manual','FWD','4 stars'
'Nissan','Mustang',2022,3930346,'Hybrid',34.4,'Automatic','AWD','3 stars'
'Tesla','Clio',2018,6780507,'Petrol',35.6,'CVT','RWD','3 stars'
'Ford','911'',2015,9477108,'Electric',37.9,'Manual','AWD','3 stars'
'Chevrolet','911'',2021,4179601,'Petrol',23.1,'Automatic','RWD','3 stars'
'Porsche','Accord',2013,2200116,'Hybrid',19,'Automatic','RWD','4 stars'
'Kia','Eclipse',2016,3307938,'Electric',49.5,'Manual','RWD','4 stars'
'Renault','Golf',2014,1696668,'Diesel',16.7,'Manual','AWD','3 stars'
'Tesla','CX-5',2021,7580972,'Diesel',45.4,'CVT','FWD','3 stars'
'Renault','Eclipse',2020,8620172,'Diesel',47.1,'Automatic','FWD','4 stars'
'Volvo','CX-5',2022,8879783,'Electric',22,'Manual','AWD','3 stars'
'Honda','911'',2015,426583,'Diesel',26.2,'Manual','RWD','3 stars'
'Jeep','Model 3',2015,8841492,'Diesel',23.9,'Automatic','RWD','4 stars'
'Tesla','Eclipse',2022,8434317,'Petrol',40.8,'CVT','RWD','4 stars'
'Audi','Golf',2023,8785075,'Electric',30.8,'Automatic','RWD','5 stars'
'Toyota','XF',2020,4796105,'Petrol',48.4,'Automatic','AWD','5 stars'
'Hyundai','Eclipse',2018,3383333,'Petrol',37,'Automatic','FWD','3 stars'
'Honda','Elantra',2013,7990517,'Diesel',37.3,'Manual','AWD','5 stars'
'Nissan','Clio',2016,9530707,'Electric',42.5,'CVT','RWD','5 stars'
'Ford','911'',2010,5023571,'Electric',32,'CVT','RWD','3 stars'
'Kia','Sportage',2017,4754831,'Diesel',31.9,'Automatic','AWD','3 stars'
'Mitsubishi','Outback',2012,7742569,'Diesel',15.7,'Manual','FWD','3 stars'
'Renault','Cherokee',2010,332676,'Hybrid',46.3,'CVT','FWD','5 stars'
'Toyota','911'',2012,6043811,'Petrol',41.2,'CVT','FWD','4 stars'
'Chevrolet','Camaro',2020,7940016,'Electric',36.7,'Manual','AWD','3 stars'
'Ford','C-Class',2022,3222861,'Hybrid',33.5,'CVT','FWD','3 stars'
'Jaguar','Outback',2020,6608449,'Hybrid',44.5,'Manual','FWD','5 stars'
'Volkswagen','Sportage',2012,3429174,'Hybrid',46.1,'CVT','FWD','3 stars'
'Chevrolet','X5',2018,4229828,'Diesel',23.2,'Automatic','FWD','5 stars'
'Honda','Elantra',2021,9586158,'Diesel',39.8,'Automatic','AWD','3 stars'
'Jeep','XF',2023,4942402,'Petrol',35.3,'Manual','RWD','3 stars'
'Renault','911'',2018,3264738,'Diesel',22.8,'CVT','AWD','3 stars'
'Mercedes-Benz','XF',2021,6285927,'Diesel',33.7,'Automatic','RWD','5 stars'
'Mazda','C-Class',2023,8742713,'Hybrid',19.6,'Manual','FWD','3 stars'
'Hyundai','CX-5',2016,2080937,'Petrol',34.5,'CVT','FWD','4 stars'
'Volkswagen','Altima',2012,2859625,'Petrol',31.9,'Manual','AWD','5 stars'
'BMW','Clio',2014,7680678,'Diesel',30.5,'CVT','AWD','3 stars'
'Porsche','XF',2014,1562622,'Electric',16.7,'Manual','AWD','5 stars'
'Ford','Sportage',2020,9185196,'Petrol',27.1,'Automatic','FWD','4 stars'
'Mitsubishi','Camaro',2021,9105769,'Electric',39.5,'Manual','RWD','4 stars'
'Jaguar','X5',2020,3191334,'Electric',48.5,'CVT','RWD','4 stars'
'Kia','XF',2022,99466,'Electric',27.5,'CVT','AWD','3 stars'
'Audi','Altima',2021,9672678,'Electric',20,'CVT','RWD','5 stars'
'Volkswagen','Accord',2011,8659472,'Petrol',29.8,'Manual','RWD','3 stars'
'Porsche','Elantra',2019,898712,'Petrol',40.1,'Automatic','FWD','3 stars'
'Jaguar','Clio',2010,986608,'Diesel',24.7,'CVT','RWD','4 stars'
'Renault','Elantra',2010,5622683,'Petrol',22.1,'CVT','AWD','3 stars'
'BMW','Golf',2018,7158325,'Hybrid',48.3,'Automatic','AWD','5 stars'
'Kia','Mustang',2020,5932516,'Diesel',40.2,'Manual','FWD','5 stars'
'Renault','Cherokee',2015,2721848,'Electric',47.1,'Automatic','AWD','4 stars'
'Audi','XF',2020,6394139,'Diesel',34,'Manual','AWD','4 stars'
'Ford','911'',2021,8902252,'Diesel',15.6,'Automatic','FWD','5 stars'
'Hyundai','A4',2019,1519444,'Electric',34.3,'CVT','AWD','5 stars'
'Nissan','Golf',2014,2922307,'Electric',22.9,'CVT','RWD','3 stars'
'Mercedes-Benz','C-Class',2014,4974089,'Petrol',36.3,'Manual','FWD','4 stars'
'Hyundai','Camry',2012,52321,'Hybrid',30,'Automatic','RWD','4 stars'
'Chevrolet','CX-5',2023,2521808,'Petrol',19.7,'CVT','AWD','3 stars'
'Toyota','Mustang',2017,5482995,'Hybrid',44,'Manual','RWD','3 stars'
'Kia','Elantra',2018,8743306,'Petrol',23.8,'Automatic','RWD','3 stars'
'Ford','Clio',2013,4735'911','Petrol',29,'Automatic','AWD','3 stars'
'Chevrolet','Altima',2014,8424378,'Electric',49.4,'CVT','FWD','5 stars'
'Renault','Model 3',2020,2896069,'Hybrid',43.6,'Manual','FWD','5 stars'
'Volkswagen','Altima',2017,9753377,'Petrol',19.4,'Manual','RWD','3 stars'
'Audi','Golf',2021,6903843,'Hybrid',34.1,'Manual','AWD','4 stars'
'Mazda','Altima',2015,7559699,'Electric',24.5,'Automatic','RWD','4 stars'
'Honda','C-Class',2015,5814829,'Diesel',32,'Manual','AWD','4 stars'
'Mercedes-Benz','Camaro',2021,9409103,'Electric',21.5,'Automatic','AWD','5 stars'
'Chevrolet','Altima',2018,9615605,'Hybrid',38.2,'CVT','RWD','4 stars'
'Mitsubishi','911'',2021,2197454,'Diesel',45.3,'Automatic','AWD','5 stars'
'Jeep','Camry',2023,2206221,'Diesel',39.7,'CVT','FWD','3 stars'
'Mazda','Eclipse',2020,8679248,'Electric',48.3,'Manual','RWD','5 stars'
'Toyota','Golf',2014,5932703,'Petrol',41.1,'Manual','AWD','4 stars'
'Toyota','Elantra',2010,6194476,'Hybrid',48.4,'CVT','AWD','4 stars'
'Hyundai','Golf',2010,6971178,'Electric',18.7,'CVT','AWD','5 stars'
'Jaguar','Eclipse',2019,8638922,'Hybrid',29.7,'Automatic','AWD','5 stars'
'Jaguar','C-Class',2018,3807692,'Petrol',19.9,'Manual','AWD','4 stars'
'Mercedes-Benz','Golf',2022,1771577,'Petrol',21.3,'CVT','RWD','3 stars'
'Jaguar','XC90',2019,3947355,'Petrol',16.4,'Automatic','FWD','3 stars'
'Subaru','Model 3',2018,3148902,'Diesel',32.3,'Manual','RWD','3 stars'
'Kia','CX-5',2015,226354,'Diesel',48.3,'Manual','AWD','5 stars'
'Jeep','C-Class',2017,3167285,'Petrol',18.9,'Automatic','RWD','3 stars'
'Ford','Golf',2013,9106944,'Hybrid',29.6,'Manual','FWD','4 stars'
'Volkswagen','911'',2018,7097205,'Diesel',44,'Manual','RWD','5 stars'
'Honda','Camaro',2016,569742,'Diesel',33.4,'CVT','FWD','4 stars'
'Jaguar','Altima',2010,6042194,'Electric',28.3,'CVT','FWD','5 stars'
'Honda','Mustang',2015,2257'911','Electric',29.7,'Automatic','FWD','5 stars'
'Mitsubishi','Mustang',2022,6068673,'Hybrid',38.6,'Manual','FWD','4 stars'
'Honda','Accord',2012,5535786,'Electric',26.1,'Manual','FWD','5 stars'
'Porsche','Clio',2017,5024285,'Petrol',34.1,'Automatic','RWD','5 stars'
'Mercedes-Benz','Cherokee',2021,7411385,'Electric',35.2,'Manual','RWD','3 stars'
'Toyota','Elantra',2014,8850282,'Petrol',37.2,'Automatic','FWD','5 stars'
'Nissan','Elantra',2022,7140857,'Electric',42,'CVT','RWD','3 stars'
'Volvo','Sportage',2011,5376252,'Diesel',24,'Automatic','AWD','5 stars'
'Jaguar','Outback',2016,4733587,'Diesel',17.7,'Automatic','FWD','4 stars'
'Volvo','XC90',2012,4158822,'Petrol',30.7,'Manual','FWD','4 stars'
'Mitsubishi','Cherokee',2019,9422939,'Diesel',38.1,'Automatic','RWD','5 stars'
'Tesla','Sportage',2016,9085557,'Electric',26.3,'CVT','AWD','3 stars'
'Toyota','Clio',2018,7893035,'Petrol',44.5,'Automatic','FWD','4 stars'
'Nissan','X5',2021,7024235,'Petrol',18.9,'CVT','RWD','5 stars'
'Ford','Model 3',2011,1780114,'Hybrid',29.4,'Automatic','AWD','3 stars'
'Volvo','Mustang',2013,5118035,'Hybrid',29.7,'Automatic','FWD','3 stars'
'Mitsubishi','Eclipse',2011,5412103,'Petrol',33.3,'Automatic','AWD','4 stars'
'Toyota','Sportage',2018,741966,'Diesel',37.3,'Manual','RWD','4 stars'
'Ford','CX-5',2018,498019,'Electric',22.2,'Manual','FWD','3 stars'
'Jaguar','CX-5',2014,1785747,'Electric',36.1,'Automatic','FWD','3 stars'
'Ford','Clio',2020,6435945,'Hybrid',41.3,'Manual','FWD','4 stars'
'Toyota','911'',2017,1975637,'Petrol',35.7,'Manual','RWD','4 stars'
'Honda','Elantra',2017,5237713,'Petrol',33.9,'Automatic','FWD','3 stars'
'Kia','Mustang',2021,8238068,'Petrol',47.5,'Manual','AWD','5 stars'
'BMW','Camaro',2012,7116346,'Diesel',24.5,'Automatic','AWD','3 stars'
'Ford','Cherokee',2020,897272,'Petrol',39.5,'Manual','FWD','3 stars'
'Honda','Altima',2010,6902633,'Petrol',42.4,'CVT','AWD','5 stars'
'Volvo','Accord',2022,2283785,'Hybrid',16.5,'CVT','FWD','4 stars'
'Mazda','X5',2015,3111743,'Diesel',24,'Automatic','AWD','3 stars'
'Renault','Elantra',2016,3055743,'Electric',22.7,'CVT','FWD','4 stars'
'Porsche','Outback',2017,8099621,'Hybrid',45.9,'Automatic','AWD','3 stars'
'Tesla','XC90',2019,5004204,'Diesel',30.4,'Manual','FWD','4 stars'
'Mitsubishi','CX-5',2021,915476,'Diesel',30.9,'Automatic','RWD','4 stars'
'Porsche','X5',2015,9621637,'Diesel',23,'Manual','FWD','3 stars'
'Mazda','911'',2021,5592263,'Diesel',42.1,'Manual','AWD','4 stars'
'Renault','CX-5',2019,3034457,'Electric',37.5,'Automatic','FWD','3 stars'
'Nissan','911'',2011,484612,'Hybrid',27.7,'CVT','AWD','3 stars'
'Porsche','911'',2014,9313301,'Petrol',38,'CVT','RWD','3 stars'
'Mazda','Clio',2020,5027381,'Diesel',24.1,'CVT','RWD','3 stars'
'Renault','Eclipse',2012,5303715,'Electric',40.2,'Automatic','AWD','3 stars'
'Subaru','XF',2017,5120355,'Electric',23.1,'CVT','RWD','3 stars'
'Ford','Eclipse',2012,8749677,'Hybrid',27.4,'Manual','AWD','5 stars'
'Porsche','C-Class',2010,7054839,'Hybrid',32.8,'CVT','RWD','4 stars'
'Tesla','X5',2019,3382897,'Petrol',34.1,'Manual','AWD','3 stars'
'Subaru','Clio',2010,5918663,'Electric',39.2,'CVT','FWD','4 stars'
'Porsche','X5',2016,6606731,'Diesel',30.2,'Automatic','FWD','3 stars'
'Porsche','C-Class',2011,456678,'Petrol',44.4,'Automatic','AWD','3 stars'
'Jeep','Camaro',2016,2906889,'Petrol',43.3,'Automatic','FWD','4 stars'
'Honda','Elantra',2012,1914864,'Diesel',48.4,'CVT','FWD','5 stars'
'Mitsubishi','Golf',2012,6343137,'Petrol',16.5,'Automatic','RWD','5 stars'
'Mitsubishi','Camry',2020,4469842,'Electric',38,'CVT','FWD','5 stars'
'Porsche','CX-5',2019,1827447,'Electric',30.3,'Manual','RWD','4 stars'
'Volkswagen','911'',2012,1854618,'Hybrid',24.2,'Automatic','FWD','5 stars'
'Nissan','XF',2012,4123832,'Petrol',31.4,'Automatic','RWD','3 stars'
'Kia','CX-5',2022,5808439,'Electric',37.5,'Automatic','RWD','5 stars'
'Volkswagen','XF',2014,8668039,'Hybrid',45.1,'CVT','FWD','4 stars'
'Tesla','Accord',2013,6774326,'Diesel',17.4,'CVT','FWD','3 stars'
'Mitsubishi','Camry',2014,223899,'Hybrid',25.6,'Manual','AWD','3 stars'
'Ford','Altima',2010,2056116,'Hybrid',49.2,'Automatic','FWD','4 stars'
'Toyota','CX-5',2017,6695916,'Diesel',32.8,'Automatic','FWD','3 stars'
'Volkswagen','Clio',2015,6711613,'Electric',24.6,'Automatic','FWD','3 stars'
'Porsche','XC90',2019,2814098,'Electric',42.7,'Automatic','FWD','3 stars'
'Renault','Elantra',2014,4771351,'Diesel',15.3,'CVT','RWD','5 stars'
'Mazda','A4',2016,2132674,'Diesel',48.1,'Manual','AWD','4 stars'
'BMW','Camry',2016,8270631,'Petrol',17.2,'Automatic','RWD','4 stars'
'Volkswagen','Camry',2021,8888538,'Petrol',33.3,'CVT','RWD','4 stars'
'Chevrolet','XF',2019,3943229,'Petrol',22.9,'Manual','FWD','3 stars'
'Honda','Outback',2018,7288412,'Petrol',21.6,'Manual','AWD','4 stars'
'Mercedes-Benz','911'',2015,413778,'Hybrid',21.6,'Automatic','AWD','4 stars'
'Volkswagen','Mustang',2023,5640193,'Diesel',20.8,'Automatic','AWD','3 stars'
'Ford','A4',2022,2329855,'Diesel',24.9,'CVT','FWD','4 stars'
'Nissan','XF',2016,166239,'Petrol',43.2,'CVT','RWD','5 stars'
'Porsche','911'',2014,221715,'Electric',39.5,'Automatic','AWD','3 stars'
'Ford','XF',2022,9182317,'Electric',18.2,'Automatic','AWD','5 stars'
'Nissan','Golf',2022,7542955,'Diesel',29.3,'CVT','RWD','4 stars'
'Nissan','Altima',2021,6695286,'Hybrid',28.4,'Manual','RWD','5 stars'
'Toyota','XC90',2022,8705574,'Hybrid',47.5,'CVT','FWD','5 stars'
'Jeep','Outback',2019,3695059,'Hybrid',47.4,'Manual','FWD','4 stars'
'Tesla','Mustang',2016,7133465,'Petrol',49.9,'CVT','AWD','4 stars'
'Renault','C-Class',2017,5417251,'Hybrid',17.3,'Automatic','AWD','3 stars'
'Volkswagen','Eclipse',2017,191923,'Petrol',43,'Manual','RWD','5 stars'
'Chevrolet','Outback',2010,6177214,'Hybrid',40.2,'CVT','RWD','5 stars'
'Mercedes-Benz','XC90',2019,6926031,'Electric',18.6,'CVT','AWD','3 stars'
'BMW','Camaro',2010,8229859,'Petrol',18.1,'Automatic','FWD','4 stars'
'Renault','Accord',2010,4984621,'Electric',33.5,'Manual','FWD','3 stars'
'Tesla','X5',2014,6213449,'Petrol',17.3,'Manual','RWD','4 stars'
'Mitsubishi','Model 3',2019,9563428,'Petrol',41.7,'Automatic','FWD','3 stars'
'Mercedes-Benz','Camaro',2012,3415153,'Electric',25.3,'CVT','FWD','4 stars'
'Subaru','Golf',2016,8214659,'Electric',31.9,'Manual','RWD','3 stars'
'Mitsubishi','XF',2019,8171337,'Hybrid',45.8,'Manual','RWD','4 stars'
'Mercedes-Benz','Clio',2014,1520902,'Hybrid',18.4,'Automatic','RWD','3 stars'
'Mazda','Accord',2017,737'911'2,'Petrol',41.5,'Automatic','AWD','5 stars'
'Mitsubishi','Altima',2023,2205375,'Petrol',45.4,'CVT','AWD','5 stars'
'Mercedes-Benz','Sportage',2016,2405377,'Electric',33.5,'Automatic','RWD','5 stars'
'Porsche','Accord',2021,6325797,'Petrol',25.4,'CVT','FWD','3 stars'
'Mercedes-Benz','Golf',2012,4835122,'Petrol',28,'CVT','FWD','5 stars'
'Porsche','C-Class',2022,4584666,'Diesel',25.3,'Manual','AWD','3 stars'
'Toyota','C-Class',2017,2085852,'Petrol',18.8,'Automatic','FWD','4 stars'
'Mazda','Model 3',2012,443674,'Hybrid',25.8,'Manual','FWD','4 stars'
'Mercedes-Benz','XC90',2011,6228748,'Electric',29.9,'CVT','RWD','5 stars'
'Mercedes-Benz','CX-5',2013,2480452,'Petrol',47.7,'Manual','FWD','5 stars'
'Chevrolet','911'',2017,1834366,'Petrol',30.7,'Manual','FWD','4 stars'
'Volkswagen','911'',2014,4348944,'Electric',23.3,'Automatic','FWD','5 stars'
'Volvo','Mustang',2017,1954815,'Electric',26.6,'Automatic','RWD','4 stars'
'Subaru','Clio',2013,3732638,'Electric',40.2,'CVT','AWD','5 stars'
'Tesla','Cherokee',2013,9208427,'Petrol',35.7,'CVT','FWD','5 stars'
'Mazda','Sportage',2015,7070347,'Petrol',38.8,'Automatic','AWD','5 stars'
'Toyota','Elantra',2018,940932,'Electric',17.4,'CVT','RWD','5 stars'
'Honda','Elantra',2023,5629599,'Petrol',23.2,'CVT','AWD','5 stars'
'Volkswagen','Elantra',2017,93238,'Electric',44.2,'Manual','AWD','3 stars'
'Mazda','Model 3',2021,4513625,'Petrol',39.6,'Manual','AWD','5 stars'
'Mazda','Mustang',2011,5495088,'Hybrid',33.6,'CVT','FWD','3 stars'
'Mercedes-Benz','A4',2018,9101072,'Diesel',46,'Manual','RWD','5 stars'
'BMW','C-Class',2019,9585177,'Hybrid',25.2,'Automatic','FWD','3 stars'
'Audi','A4',2015,81671,'Diesel',18.2,'Automatic','RWD','4 stars'
'Jeep','Outback',2017,8636853,'Hybrid',15.5,'Manual','AWD','3 stars'
'Subaru','CX-5',2015,3987986,'Diesel',33.8,'Manual','AWD','3 stars'
'Mitsubishi','Elantra',2023,9444768,'Diesel',23,'CVT','AWD','3 stars'
'Volkswagen','Altima',2014,8037598,'Electric',43.8,'Automatic','FWD','4 stars'
'Honda','XC90',2015,8787329,'Electric',20.5,'Automatic','AWD','4 stars'
'Jaguar','Outback',2023,6988088,'Electric',35.2,'Manual','AWD','5 stars'
'Mitsubishi','911'',2023,8214019,'Diesel',21.2,'CVT','FWD','5 stars'
'Mazda','Model 3',2022,7842514,'Petrol',16.8,'Automatic','AWD','3 stars'
'Renault','Mustang',2023,4364602,'Diesel',45.8,'Automatic','RWD','5 stars'
'Honda','Camaro',2016,9783671,'Electric',46,'Manual','RWD','4 stars'
'Volvo','Camaro',2012,6226535,'Electric',19.3,'CVT','FWD','4 stars'
'Kia','Golf',2010,5644776,'Electric',34.5,'Manual','RWD','5 stars'
'Jeep','Cherokee',2019,7251325,'Diesel',44.1,'CVT','AWD','5 stars'
'Porsche','Accord',2013,2120293,'Diesel',36,'Automatic','FWD','5 stars'
'Chevrolet','Altima',2016,3322148,'Electric',29.4,'Automatic','AWD','3 stars'
'Honda','Cherokee',2015,728923,'Electric',30.4,'Manual','AWD','3 stars'
'Honda','Golf',2023,4267702,'Diesel',39,'Automatic','AWD','5 stars'
'Audi','Accord',2021,8874175,'Hybrid',38.3,'CVT','RWD','3 stars'
'Ford','Sportage',2011,9305923,'Diesel',45.5,'Automatic','AWD','5 stars'
'Nissan','Model 3',2018,7791217,'Diesel',39.7,'Automatic','AWD','5 stars'
'Volkswagen','Clio',2016,6562038,'Electric',24.6,'Automatic','AWD','3 stars'
'Mitsubishi','Eclipse',2021,4466724,'Electric',24.8,'Manual','AWD','4 stars'
'Mazda','Cherokee',2012,8919564,'Electric',40.6,'Manual','AWD','4 stars'
'Jeep','Mustang',2012,9837038,'Diesel',41.2,'Manual','FWD','5 stars'
'Subaru','Cherokee',2019,5968389,'Diesel',42.8,'Automatic','FWD','3 stars'
'Volkswagen','A4',2013,3494959,'Diesel',33,'CVT','AWD','4 stars'
'Ford','Cherokee',2023,5814252,'Electric',21.5,'CVT','FWD','3 stars'
'Ford','Model 3',2016,2091408,'Diesel',46.3,'CVT','FWD','4 stars'
'Toyota','A4',2011,4677304,'Hybrid',49.4,'CVT','RWD','5 stars'
'Chevrolet','911'',2011,8017372,'Hybrid',45.4,'Manual','RWD','3 stars'
'Nissan','Eclipse',2013,3111035,'Petrol',18.5,'Automatic','FWD','5 stars'
'Toyota','XF',2014,1914199,'Diesel',32.9,'Automatic','AWD','3 stars'
'Jaguar','911'',2014,6396792,'Petrol',49.9,'CVT','FWD','3 stars'
'Tesla','X5',2019,1782553,'Electric',45.7,'CVT','AWD','3 stars'
'Kia','Camaro',2010,3063699,'Hybrid',39,'CVT','RWD','4 stars'
'Subaru','Golf',2018,1785528,'Electric',44.9,'CVT','FWD','5 stars'
'Porsche','911'',2010,2034477,'Electric',20.8,'Manual','RWD','5 stars'
'Ford','Camry',2020,2501473,'Hybrid',30.5,'CVT','FWD','3 stars'
'Renault','XC90',2021,8679317,'Hybrid',27.2,'Manual','AWD','4 stars'
'Subaru','XF',2015,3286037,'Hybrid',45.8,'Manual','AWD','3 stars'
'BMW','Golf',2010,4857456,'Electric',28.5,'Automatic','RWD','3 stars'
'Tesla','911'',2023,7080662,'Hybrid',42.3,'Automatic','AWD','4 stars'
'Nissan','Camry',2022,9445169,'Petrol',19.2,'Automatic','AWD','5 stars'
'Volvo','Accord',2017,5422864,'Petrol',44,'Automatic','AWD','3 stars'
'Mercedes-Benz','Mustang',2018,4496381,'Petrol',26.1,'CVT','RWD','4 stars'
'Honda','Camry',2019,1922668,'Petrol',25.6,'CVT','RWD','5 stars'
'Renault','XF',2014,1508608,'Electric',32.8,'CVT','AWD','4 stars'
'Subaru','Model 3',2015,1517437,'Petrol',43.7,'CVT','FWD','5 stars'
'Jeep','Model 3',2016,97000,'Electric',34.5,'CVT','FWD','3 stars'
